PJBQ,MWUHTA,0,0,UTGI,QVOB@gmail.com
YNYB,KLUPKH,0,0,DQBF,EYUD@gmail.com
XDWK,GLHWRR,1,0,QIRU,JWJP@gmail.com
MBUB,VFGPIZ,0,0,MPKL,HZDU@gmail.com
ECDE,BLIVUC,1,0,KLXG,CORK@gmail.com
LGDX,TAYUUS,1,0,ODQI,SSTS@gmail.com
KOGD,GUIEGZ,1,0,IUAX,FWHG@gmail.com
ALKI,HUGXNK,1,1,VNJE,RCHT@gmail.com
THOC,ZZRQVS,0,1,ADKJ,YELA@gmail.com
PJFH,AAJGCY,1,1,GFZX,BMXZ@gmail.com
VWMV,NLDRGL,1,1,KWAI,JBPJ@gmail.com
VAQQ,KZMWUZ,0,1,YYJH,ZFDE@gmail.com
HAXQ,OBCPEH,1,0,JSEN,YPII@gmail.com
JCJO,GIISYZ,1,1,GWUE,QIUX@gmail.com
TZWH,NZLKOY,0,0,LARM,TIQR@gmail.com
RZRM,TJREPQ,0,0,IEKO,BAYQ@gmail.com
KMVF,HFQXKM,0,0,BUNC,EIIL@gmail.com
GJOI,OUORKY,1,0,GYLZ,PGZY@gmail.com
IGUP,HOQHYE,1,1,YLFX,BUQF@gmail.com
XDOF,LJRJPE,0,0,EFOX,KAVJ@gmail.com
OCGT,STVNJQ,0,1,WTDK,CQAC@gmail.com
QDHF,HKREQJ,1,1,IGWO,RPHY@gmail.com
AHTY,OHHEDO,0,1,XZHF,SQDH@gmail.com
THSY,GSWJHR,0,1,YCCI,ABMA@gmail.com
PTYO,OZGIKL,1,1,KDCA,UAWP@gmail.com
LSXJ,LPBEKD,0,1,KTKA,KWTJ@gmail.com
ASMX,VULQBG,1,1,NNWG,NKSI@gmail.com
EKQZ,CLPQIW,1,0,EMGK,MEOK@gmail.com
OKBX,SUOIWO,0,0,CDKS,DWPO@gmail.com
XKJU,OQUXAJ,0,1,OUFM,ILPC@gmail.com
ZTKS,AENPFO,0,1,CTLD,UCUZ@gmail.com
XIKE,TLWMJI,1,1,WJYW,MDSE@gmail.com
UJTS,XTDVRP,1,0,SBRP,EARL@gmail.com
MQXG,BSGMDD,1,1,RKSL,MCWV@gmail.com
CULS,XVOEJN,0,1,RHMW,LQFE@gmail.com
NJNA,UKHXLV,0,1,KBFX,LHWV@gmail.com
YFLJ,YUYLHX,0,0,SMBY,TONT@gmail.com
VFIX,CENEWF,1,1,OHQQ,FIIS@gmail.com
XYOW,GHMXAL,1,0,GIRX,DTMA@gmail.com
PAKC,ZBFUCN,1,0,JJEU,RHEB@gmail.com
NKSL,YSWHYC,1,1,ADFV,LLVX@gmail.com
UOEL,ZHXJSE,0,0,QNLZ,CSBK@gmail.com
GREE,NCDVGE,0,1,FPSV,YYDK@gmail.com
BPYS,NYJRXY,1,1,KNWS,KOVD@gmail.com
NGCA,QUBTTA,1,0,NSBL,FTDL@gmail.com
NWVU,ECYGQL,0,0,DQPB,KATQ@gmail.com
IELA,DKMCQY,1,0,URXJ,SMXB@gmail.com
MVUF,ZMQIDU,0,0,AJYF,ORQZ@gmail.com
XRXH,SRUTVZ,1,0,FJTS,AKRK@gmail.com
CFDR,QOTXSM,0,0,JIVO,EJUE@gmail.com
SWDD,KOKILF,0,0,DHOZ,EYQL@gmail.com
BUEG,OTRBQY,0,1,CNPO,QPHT@gmail.com
WZBF,PIKULM,0,1,TEFG,CPGV@gmail.com
OQRO,ZAAUHK,0,0,GZTN,WZBZ@gmail.com
OXXJ,VIGBXA,0,1,BQGS,DREO@gmail.com
RUCD,GOPPWF,0,0,ECXG,AHJJ@gmail.com
JEPT,BXPJFX,1,1,JDFU,CODJ@gmail.com
GWNK,YADFKQ,1,0,LPRG,UHZB@gmail.com
SVWE,VVHANN,1,0,PSNU,WSDN@gmail.com
LEEK,WLNJFF,0,0,XXTU,TODC@gmail.com
CCJI,CLBMHS,1,0,MQHI,JMUZ@gmail.com
DLSX,XOMQXE,1,0,EINL,UXXK@gmail.com
YIXV,QNCTMA,0,1,OKIC,KPYY@gmail.com
XFZR,LCEUIC,0,1,CDHH,ACIX@gmail.com
GIMB,FKCJXK,0,1,SWOX,UBLZ@gmail.com
IBSZ,BIAQKF,1,1,BIKY,SDUB@gmail.com
MQTV,YZAUBJ,1,1,PQQD,IUMH@gmail.com
NWRA,IULCPU,0,1,NFDK,HIHM@gmail.com
OMBF,LGYNRH,0,1,REMX,ZZXQ@gmail.com
TJRU,WXJMIS,1,0,IEKF,MIQZ@gmail.com
LRCJ,SRNLJO,0,0,GOUP,KZSN@gmail.com
WJZI,WASWGL,1,0,WYTC,BVXS@gmail.com
WOZM,ZVEMWO,1,0,FOUN,BTVR@gmail.com
HOFF,EJEPOL,1,0,OQAY,LDFV@gmail.com
NALC,ZUGBGD,0,1,FNZX,WPKH@gmail.com
AQNO,YRIABE,1,0,MXKO,ONYZ@gmail.com
JZMN,LMPGCS,0,0,KDXW,NNCG@gmail.com
EBNZ,NWQCEY,0,0,YAHX,GSPC@gmail.com
JUSB,XBNNSH,0,0,OAWN,HIWW@gmail.com
VHME,OAMNOW,0,0,BMPH,WJBV@gmail.com
JCDT,PEKUPV,0,0,OXCF,GBAX@gmail.com
AUYE,AJIFDL,1,0,KENY,CGYL@gmail.com
KITO,XDLFKY,0,0,QITQ,ZUGA@gmail.com
PRPS,YCNQSB,0,0,LXFG,FXUZ@gmail.com
WBQK,VGJJAI,0,0,UOZY,XYUS@gmail.com
QQBV,BPIXIQ,1,1,TVWK,KLPV@gmail.com
GKEF,QHHBOK,0,0,OHVG,UFQS@gmail.com
TBVC,HNVJOF,0,0,TGLY,MPQK@gmail.com
HQFL,RYYYPQ,0,1,KAZP,TLNG@gmail.com
PHTO,RKSXTU,0,1,AUIX,SJOB@gmail.com
VVWQ,BWKRRS,1,0,XFTL,JKPP@gmail.com
JNBI,YPVTCL,0,0,EFVV,SCOR@gmail.com
OFOZ,GXEGYX,1,1,UOIW,BJQE@gmail.com
LBXI,DAVIRM,1,1,IUNN,SHCL@gmail.com
DGKU,VEPOEI,1,1,HMWG,CWEI@gmail.com
KLSA,LYTQAX,1,0,TICZ,SUDG@gmail.com
MBGU,TOHFZH,1,0,BNCI,DVHI@gmail.com
JCGY,DCCLHO,1,1,IOLW,JIQR@gmail.com
HQSE,GORIHJ,0,1,OIZU,EEKO@gmail.com
KSYJ,JMKFSE,0,0,KPNT,POAW@gmail.com
LJGF,OBJRBS,0,0,TCYH,MOGF@gmail.com
NOLJ,BASZBE,0,0,SEKR,LXXW@gmail.com
GGGB,YQNJTV,0,1,VVKO,DKFA@gmail.com
XCTC,JRULEY,0,1,BIRQ,RYKN@gmail.com
DXHU,BTROBO,0,1,SWQD,EFZQ@gmail.com
UVBC,RXAQPS,0,1,XUUC,XQAD@gmail.com
DUHQ,KYJQSS,1,1,UVWQ,MGIK@gmail.com
ULHY,PBLJKB,0,0,SOCP,CKCP@gmail.com
HVKR,YPGUVE,1,1,DOVU,TLVD@gmail.com
QMDC,HHJPEK,0,1,PFFT,HPEC@gmail.com
WSUW,TGDZFN,1,0,GDEM,YVPU@gmail.com
ORZQ,USIWTQ,0,1,SFFB,BDGH@gmail.com
KBII,QCASCU,0,0,QHEM,UDJR@gmail.com
DFHH,YRJHAB,1,1,YWUZ,WZGL@gmail.com
RQRD,QMYFPS,1,0,OGHN,LEKO@gmail.com
KBCC,KAHCNU,0,0,ATDJ,KTSW@gmail.com
AKSF,SFJTPV,0,0,KLYS,VDDV@gmail.com
PTEU,NJXZKB,0,1,UVAF,DMXB@gmail.com
RMIV,MYRYLB,0,1,TWVF,RTEX@gmail.com
HEXN,TKICFE,0,0,EPMW,EWYI@gmail.com
GORC,GRXOYG,0,1,HXNL,BVYJ@gmail.com
UKVM,FXERFF,0,0,EDRC,ACAI@gmail.com
IVWN,MPLRKD,0,1,QTUP,WNXR@gmail.com
QROQ,OKYMZP,0,0,DLKW,UDGL@gmail.com
STWG,GEBOEQ,1,0,VUQC,ZSXQ@gmail.com
CVTW,DNUTNH,0,0,GPVD,UHVN@gmail.com
GDLH,PUAKRY,1,0,FCTV,VRPP@gmail.com
PJTY,LGGFRY,0,1,ODCA,MOQX@gmail.com
VTWW,XSVSSG,0,1,OYQR,TJXN@gmail.com
WOJR,TYESFV,1,0,OTXD,JNSO@gmail.com
SFAI,CSUYHD,1,1,MKIP,RYXB@gmail.com
CFPD,LYQHOD,0,1,QRCT,LGOY@gmail.com
CDVD,HXRZCT,1,1,YFWR,PRCY@gmail.com
QTPU,CVKNVF,0,0,HUBZ,JLHX@gmail.com
AWFG,XHRKPD,1,1,CTDC,PUJH@gmail.com
UMWG,XCTUJW,1,1,MWPV,PKPI@gmail.com
CEDI,FMVUXW,0,0,DJSD,JUHL@gmail.com
OJPW,XIUHJU,0,1,WFQR,DZSD@gmail.com
MNXK,UJDBNP,1,1,PSDC,GPYL@gmail.com
MAVK,CAIDRM,0,0,AHYP,WNSJ@gmail.com
QKVC,BAZTLN,0,0,HJWN,VMKM@gmail.com
CMKD,CTZPEJ,0,0,UDUI,ZAIV@gmail.com
KFRQ,CNXXVR,0,1,MGGP,RRQI@gmail.com
FLKD,VAWYYR,1,1,KATF,DLED@gmail.com
RRKS,MPJVMF,0,1,CFMV,ZEVR@gmail.com
AYHA,WPRIDZ,0,0,LUQS,NVSJ@gmail.com
CDCN,QEDMKJ,0,1,FUAR,KFKL@gmail.com
VNFS,YNSLLX,1,1,HCMJ,MGHC@gmail.com
SCBE,HOMSEP,0,0,GUSO,XDYA@gmail.com
CDTA,GQGAXR,1,0,RHUK,XDHH@gmail.com
FEHP,GWJCLR,1,1,IVYA,GSRK@gmail.com
OFDV,BVRGOG,1,0,DQJM,RLRH@gmail.com
FDXN,WGDMQM,0,1,LLSW,SJXD@gmail.com
JATN,XCHUZL,0,1,FYNV,RJNB@gmail.com
BBYS,GSXIPW,0,0,PEMO,GWRI@gmail.com
KZSQ,WNYKDT,1,0,DBFE,BWGP@gmail.com
NNAG,RSGNQY,0,1,ZMQP,YPRV@gmail.com
RICJ,LDNSKS,1,1,ZVDB,QRWL@gmail.com
QBDE,EAPKNV,0,1,AXPD,XTFL@gmail.com
PIHJ,TKXOBL,1,0,SIPM,VGBT@gmail.com
ZMVD,TPFKLJ,0,0,AEID,LDWN@gmail.com
FEND,YNMDKV,0,0,IWQD,NESU@gmail.com
BIQV,SYCVQJ,0,0,ILPQ,DKHT@gmail.com
ZLDH,NAGAIR,1,0,ZNBG,ISLX@gmail.com
EWMU,ZZLXIN,0,0,PFCU,AWEW@gmail.com
KANL,MLERUH,1,0,FRVN,RBTX@gmail.com
LBEZ,BXMOSK,1,0,MOGS,XGLY@gmail.com
IJFD,XIAMZV,0,1,ZFHE,CTWG@gmail.com
EKFR,FNBNIU,0,1,NJOY,RUJG@gmail.com
ZAWJ,ZBYNVI,1,0,XCLF,ZMFR@gmail.com
PHWH,PVRAFQ,0,0,JNGW,QBUX@gmail.com
ECJW,RFMIJQ,1,1,YRNQ,ABTU@gmail.com
IUIO,MMLNQH,1,1,OELS,QSTO@gmail.com
FLMI,OLXORJ,0,0,UZXA,EROO@gmail.com
RFWB,PMXUQU,1,1,CTHN,UMWA@gmail.com
NIFR,TVDOTA,0,0,ONMI,ZWQJ@gmail.com
OLHN,WJGFGR,0,1,MWKB,XGWL@gmail.com
ZENE,EFGCTJ,1,0,HVYB,LBYB@gmail.com
MYNZ,RQVSCH,0,1,ECIA,EENV@gmail.com
CKKI,DRJPAW,0,1,VUXN,JSRN@gmail.com
WURW,CJIEGN,1,0,BJKR,SZRL@gmail.com
UJZW,ZFAFYD,1,0,EDFV,KTSX@gmail.com
MJPZ,AZRDKI,0,1,CMDL,EDLE@gmail.com
MLJZ,GYTSID,1,0,TGJZ,CXEC@gmail.com
QTSN,DKRLNX,1,1,YPPN,WRCW@gmail.com
YDKU,GNHSEW,1,1,UFKD,GGTM@gmail.com
YICM,BFKQUY,1,1,FBDI,ZLMK@gmail.com
UGMN,MVPNCH,1,0,KTXN,POLZ@gmail.com
BPUG,JXQCQA,0,1,EWFV,NTRL@gmail.com
LPXO,HTHTFX,0,1,VIKZ,VCIR@gmail.com
UHYM,FHHHZI,0,1,AWMV,WPOR@gmail.com
CXWQ,NAENBT,0,1,ZXKY,HPCJ@gmail.com
PRYL,QUABGX,0,0,SMNM,SGIA@gmail.com
KPPO,RHLHOX,1,1,EXOQ,MXKA@gmail.com
SNGK,MKUWCW,0,0,HCWU,INUH@gmail.com
LBVH,ENMYDL,0,1,LMJD,YLQP@gmail.com
UVUG,PEIOJO,1,0,QGCR,GHGB@gmail.com
DWDD,KFNDLU,0,0,RBFJ,ZHXD@gmail.com
VSJN,UPOVTQ,0,0,RZTP,OYGX@gmail.com
BYLA,ICCCUJ,1,0,PDFU,DUKY@gmail.com
LZCA,VUFFEU,1,0,EDVQ,ZPUO@gmail.com
QKOY,UQVUYY,0,0,MFJR,KQOG@gmail.com
TRWL,BWHRTO,0,1,JHYN,SLMC@gmail.com
CPZE,CNLOOP,0,1,XPUM,VPML@gmail.com
BAEU,VQDIPI,0,1,KVQP,OPWL@gmail.com
NDDJ,KPZBZN,0,1,QBTW,TZYS@gmail.com
YIIH,INKQUR,0,0,VWOA,CBLZ@gmail.com
IDID,RQLEWY,1,1,RBQC,VXOS@gmail.com
QKNP,RDAKYR,1,0,SETW,BXOY@gmail.com
RVMN,DAKRDK,1,1,VROH,QXAL@gmail.com
BSMI,VBTYJR,0,1,XBCG,XQNR@gmail.com
GZYE,JFREFB,0,0,JDTC,HZGK@gmail.com
JXZR,APBYLB,1,0,ERYW,JPGS@gmail.com
VASJ,NNWOAM,0,1,DXTH,OZZB@gmail.com
WPNU,UCHPEW,0,1,KQMW,SQJA@gmail.com
XPYC,CGSZRI,0,0,JEEB,YSZZ@gmail.com
QANG,MXJGTP,1,0,OUTZ,EMCN@gmail.com
DMZS,EZNUOY,1,0,XPWZ,SFSU@gmail.com
CEDS,IAELTU,0,1,WBDN,XPOO@gmail.com
MWHP,LTORZO,0,1,QMFZ,IHDA@gmail.com
XFBO,EUSKHY,0,0,AFFE,UPRQ@gmail.com
CWYO,VTHJQF,1,0,DSKL,UROQ@gmail.com
LXPQ,DXCALD,1,0,DFMA,NRFQ@gmail.com
WZHJ,VDGFST,0,0,GAPV,DEXI@gmail.com
RBPR,VPGAEO,0,0,OFAN,SYBI@gmail.com
HRBM,BOQRFF,1,1,SCQO,CXFP@gmail.com
JXNH,WDUGQQ,0,1,NXFG,LOXH@gmail.com
LAMB,EHJCHU,0,1,ERKH,PFZA@gmail.com
WTXO,ZQZEIA,1,1,WZXH,BCLF@gmail.com
EAJC,DDXZSZ,1,0,OLYO,SCFY@gmail.com
OGKX,AJEYQS,0,0,TMTR,TPWP@gmail.com
HCCO,REDQOD,0,0,KQTI,KSYW@gmail.com
ZHSX,PSIATK,1,0,TGLM,PIQC@gmail.com
VEUF,MCEWSZ,0,0,QXKE,DBGD@gmail.com
NGKQ,ZETSVQ,0,1,RHFA,ANXU@gmail.com
ETDM,XWDVDC,0,0,DTLB,BUBV@gmail.com
OTDB,YZUGSZ,0,0,XBQO,BVHF@gmail.com
SCOI,WXIMJZ,0,1,IXYR,CWGW@gmail.com
EKSB,RTAXJS,0,0,TNDY,PVLQ@gmail.com
MAET,GLZCYP,0,0,SAFD,NAKE@gmail.com
IPXL,IVZGVZ,0,0,PHFL,VKPX@gmail.com
SWTN,DAQDZO,1,1,ERFD,OXMO@gmail.com
GNHL,ENSPFU,0,0,QFLS,GWOU@gmail.com
NERG,EIRHVB,1,1,BLLP,GZGU@gmail.com
JTYZ,RVLKMR,0,0,PHYM,GTKM@gmail.com
OMSE,ACNAWI,0,1,TRRG,YBEH@gmail.com
YZOT,JCNAMH,1,1,HYLI,LYKO@gmail.com
TQRH,CNDCZE,1,1,ZYHZ,WHTP@gmail.com
QCBI,TPPIEE,0,0,FRZU,RSAV@gmail.com
MYXH,FKWIDL,1,0,OOLG,XFWD@gmail.com
DPRV,KPXVLJ,1,0,BCQZ,BDTB@gmail.com
ZFGB,UJWIYQ,1,1,FFUE,UEDJ@gmail.com
ONIR,JUVCBY,1,0,JAKF,ZKIG@gmail.com
ILNP,VWBPST,1,1,RSNB,LBFW@gmail.com
DWIJ,VYZMPN,0,0,PBHK,FUNN@gmail.com
IFAV,NTBIVH,0,0,FSQA,UVLW@gmail.com
BNTC,ZRZKKY,0,0,HOPO,CRSY@gmail.com
TEMO,SHUMLF,1,1,OJRK,BUUS@gmail.com
FRDZ,LQKYLW,0,1,WUAN,SLKD@gmail.com
SOAZ,IIFTUY,0,0,BDVG,MVJZ@gmail.com
OTUB,HQPWCD,1,0,UJVG,SPGQ@gmail.com
SQBN,CVKJGH,1,1,FEZY,XLLG@gmail.com
VFLQ,LBCUTX,0,1,YGTD,CSAG@gmail.com
CRKJ,YOHUSA,1,0,YEIW,UUFQ@gmail.com
XVVR,BCKBPK,0,1,CEEA,VFEF@gmail.com
YDLL,SVUXOH,0,0,UDEF,IHRW@gmail.com
YNTJ,XOCIFK,0,0,OGVV,AVOD@gmail.com
BVJS,LCUFMM,0,1,DHHL,URIT@gmail.com
SPMC,ZDTFJL,1,1,GQUP,DJXY@gmail.com
WJAB,AMSGAH,0,0,RGUK,WLAE@gmail.com
FIQR,STCYWF,1,1,LBGW,QFRC@gmail.com
WXZU,SBQEOU,1,1,JNNR,FHXK@gmail.com
WWEA,BTLHAI,1,1,FQYQ,ONKA@gmail.com
ICFD,FIIIVF,1,0,FUCZ,XZYB@gmail.com
OSQG,HLTHJQ,0,0,NGLK,VYAK@gmail.com
HHUG,HLNBQO,1,1,RWMD,OEVN@gmail.com
JJWV,VGNVDS,1,1,OIFS,XSNK@gmail.com
FOMV,BYSKZQ,0,0,LRVV,VASU@gmail.com
TAJS,KBKOJY,0,1,MXNF,MAVC@gmail.com
OZXV,BWZXGQ,1,1,GCSY,IMNU@gmail.com
XLAO,ULXENM,0,1,HKAP,PMOH@gmail.com
XUTF,SJLGVA,0,0,XKWD,PMHH@gmail.com
CJXV,SYZHQG,1,1,IXIA,EAKG@gmail.com
XGXH,RFZUSH,1,0,KVQM,XZWG@gmail.com
HKWO,WOYNUJ,0,1,EJHP,ZISN@gmail.com
JDLW,LBGSHB,0,0,QQLK,IKCP@gmail.com
FLDY,JLXDKS,0,1,PHEB,CHTO@gmail.com
RJDK,RVFMPS,1,1,RCDV,JKJB@gmail.com
VCJJ,TOHDMO,1,1,DXCJ,RHME@gmail.com
ZPDV,PPHXZB,0,1,EJYN,AGJN@gmail.com
FFFO,PGQKCJ,0,0,ZSOD,PBLV@gmail.com
TMLC,YQMZFA,1,0,YXVR,XINY@gmail.com
ZMUC,OQJBSZ,0,1,RIOM,DFFB@gmail.com
FBJK,WOSAMJ,0,1,AZIE,YULA@gmail.com
BPBU,EAIIZQ,1,0,VWSN,OVON@gmail.com
KAMC,TUWOUW,0,0,SBHS,XHFY@gmail.com
JZWG,SDCVKB,1,1,ZHMA,SIQC@gmail.com
BTYE,MKWSUT,0,1,QMBG,XBMA@gmail.com
UQBR,TKJVEW,0,0,LXSL,VSET@gmail.com
CUAH,SNDWQY,1,0,IGQZ,BLPO@gmail.com
RAZF,IRJJMT,0,1,ZVGT,JNWB@gmail.com
KXOP,LSNLEQ,0,1,ABZX,CTVQ@gmail.com
WJKP,XSVYJY,1,0,GIUU,ZOKE@gmail.com
QLFB,WAJGZK,0,0,VRJH,JGPG@gmail.com
OTNR,JDJGKI,1,1,BATM,DBQN@gmail.com
YLEN,YYVKDL,0,1,RPAL,UEOV@gmail.com
IRDT,HSVJNG,0,1,TDVQ,DEUM@gmail.com
TSZW,QSXXSQ,1,1,WQGY,AFGE@gmail.com
IJJS,TGGUQL,0,0,JVPE,UHJV@gmail.com
AOXS,VAWTUB,1,0,NOKR,EMKP@gmail.com
SGIT,ZHKPWP,0,0,XENA,WPTE@gmail.com
AQCH,DGBVRD,0,1,WLMM,ADCB@gmail.com
UTGS,WXQDBN,0,0,SPPH,VOPB@gmail.com
YXJP,UMSZPC,0,1,KSBD,YZYP@gmail.com
TLXR,OMZMKK,0,0,YKLT,XVPN@gmail.com
RTVD,MUXXQL,0,0,LYNZ,AYGW@gmail.com
PWKS,CJHZWI,0,1,XSTK,GRVC@gmail.com
NXBJ,PQPCRT,1,1,RCYS,HFER@gmail.com
ZJRH,UZQSXX,0,0,KRES,UNNC@gmail.com
BZZA,MFJMQP,0,1,BKKR,BSMS@gmail.com
RBRM,UQFPTL,0,0,PAFE,ZPDN@gmail.com
VDJJ,EEPWJX,0,1,CTCS,MFOC@gmail.com
GAOD,BRPGHR,0,0,FEGO,EPFR@gmail.com
EKCL,HZDROR,0,1,KHEF,JOSU@gmail.com
HGKP,HUGGWM,0,0,OPDD,PIAP@gmail.com
BELV,XMRHGK,1,0,SWOO,ZMTS@gmail.com
OPLL,KQBTME,0,1,MGQS,IYWO@gmail.com
QTAZ,YZICIF,1,1,BUGD,PLQE@gmail.com
LMYX,BPEFKO,1,0,OYGB,PUMF@gmail.com
JSSZ,ISMIZV,1,0,IRKM,ABGX@gmail.com
GDPZ,YNVRFC,1,0,CJCQ,YRCQ@gmail.com
YHOR,KRJIYB,0,1,KVCC,MLLW@gmail.com
FDOP,AOWYSR,1,0,GDYR,DXYW@gmail.com
MPTC,OSKRFK,0,1,QNEV,WDCM@gmail.com
ZXPQ,NSGHIP,0,0,YIWM,WCCP@gmail.com
GPYR,BRTLZG,0,1,RYBJ,MVSO@gmail.com
VCJH,FSFHMT,0,0,OSJX,MZLF@gmail.com
ACIO,FIGKTN,0,1,RFJB,LSZR@gmail.com
XDNT,ICZHWU,0,0,FOVE,UCPF@gmail.com
QECJ,UUEDWT,0,0,LMWO,AMVD@gmail.com
CTVB,WUVOIP,1,0,CEYY,DTUG@gmail.com
XQSN,TQDYHA,0,1,MLOD,DVXP@gmail.com
SHWX,SOMCFH,1,0,RZBR,UJLG@gmail.com
WGJD,QCEWQC,1,1,FTFL,WKCG@gmail.com
QBEI,RKRVKE,0,1,XJFS,ULVR@gmail.com
JSSG,KNLCLH,1,1,CFNH,WKJU@gmail.com
ORBK,QBUGBP,1,1,NDKW,JENN@gmail.com
NDQM,TCYAYJ,1,1,JRSG,UAJN@gmail.com
CXPQ,TZESCR,1,1,MQRO,AXUO@gmail.com
GTSZ,EMTUNZ,0,0,NYGK,UWSG@gmail.com
DKFY,ZMBLRX,1,0,HNKW,BMDK@gmail.com
LZDE,DCWNEV,0,0,WYKM,IRDL@gmail.com
QXMI,TUXAIZ,1,0,IZXT,KTMI@gmail.com
OVNM,OWACXU,0,1,JAYE,EHOP@gmail.com
WSIV,VGTPLF,0,0,UBYD,IUOQ@gmail.com
TYCV,ZRBBJO,0,0,ZLCL,ESTL@gmail.com
TJOX,ZOLEQV,1,0,HTHV,ZYFA@gmail.com
JHNM,OKXNIU,0,1,UJSM,JKYR@gmail.com
DWXT,XMTKMT,0,0,RXWP,JWCE@gmail.com
ONJJ,CMNBFG,1,1,UWKX,RTBV@gmail.com
DUXY,YBHPCY,1,0,QTQR,WZCZ@gmail.com
DKMP,ZHELZF,1,0,OIIO,AFPG@gmail.com
QLAX,ASNUYG,1,1,IDDI,NFBK@gmail.com
OTTG,PWONSA,1,1,VFLO,CVKU@gmail.com
OANA,BSPMPG,1,0,ABMB,NPLH@gmail.com
RTZY,HZIAWN,0,1,NVXE,FKLK@gmail.com
SLJI,YFZTEL,1,1,WSWH,NDHJ@gmail.com
GPNW,YJUGFD,0,0,ICDS,SGIM@gmail.com
HXFJ,LHCQBY,1,0,GVYX,RISH@gmail.com
CEFA,LULBFG,0,1,LEBB,JDTB@gmail.com
UHCB,WTSKXL,1,0,OZOA,OCXE@gmail.com
AMMD,QLOEVV,1,1,FAUZ,YROS@gmail.com
EYHL,SCWKRD,0,1,QZFB,IIPC@gmail.com
CNHX,MPOWOP,1,1,MMPG,HUCM@gmail.com
WIJO,VHZUOF,1,0,AGBM,AFBU@gmail.com
XIVY,TWDKQE,1,1,IIKV,TDID@gmail.com
MMOQ,WTQISM,1,1,XCVR,MQUS@gmail.com
LHCL,CHGUMW,0,1,GASP,RZWW@gmail.com
QLHL,CIHFTQ,0,1,TYZV,WMUB@gmail.com
LNCS,AOFNAL,0,0,IEKG,HOAG@gmail.com
MCWS,WHSLKF,0,1,DLHD,YMMM@gmail.com
LPWI,VQEPDS,1,1,LVEF,MYHG@gmail.com
SFUQ,BHHFRD,0,1,RBOP,FQXB@gmail.com
PAYS,GCDUHR,0,0,JZUT,GSJQ@gmail.com
QRRN,CVVAXK,1,0,JCFB,YCAV@gmail.com
TRWB,APKXNJ,0,0,LGAU,IYXF@gmail.com
IDIO,TQGPAS,0,0,CIDS,XPXR@gmail.com
IFDL,BQIFMV,1,0,LOLS,KMFM@gmail.com
MWUF,AVZMIA,1,0,WSOR,JCHM@gmail.com
LMTM,GNXALP,0,1,SPSZ,RQPY@gmail.com
JXDK,FZOBWR,1,1,MBGY,RWJJ@gmail.com
CMBP,ECLPSC,0,0,NZOF,ZCSJ@gmail.com
WTFR,KPOACM,1,0,NMJN,HHHD@gmail.com
ZRUV,XNFWBQ,1,0,ERDL,CGQF@gmail.com
YWZB,TCULPJ,1,0,WQEU,PLLA@gmail.com
UMMH,BLHUUH,1,0,KWDV,FDMS@gmail.com
XAZO,PLEDCT,0,0,BSLH,GEUL@gmail.com
JSHE,LKYJEI,0,0,PTBZ,BIBW@gmail.com
QRXW,RFCKWZ,0,0,UHJF,IQRA@gmail.com
RMGS,FMMWGS,1,0,FHVS,PICB@gmail.com
EQOD,TFTUBL,0,1,NBAY,FDPJ@gmail.com
SHTM,WLRJVU,0,0,TPDF,DCWE@gmail.com
YNWJ,ZCVFRD,0,0,VFWY,MXVH@gmail.com
ZEDB,YUKEYT,1,1,WFWP,OZRQ@gmail.com
QDUG,BYCWWJ,1,0,HIFX,WDVN@gmail.com
XOVS,KDWJYU,0,0,OKYM,GUWL@gmail.com
DPYQ,BOBDBX,1,1,BENI,GYHD@gmail.com
EZXY,NFMPRI,1,0,IEDE,POQO@gmail.com
TQVM,XQYUBM,1,0,IKSX,QNGV@gmail.com
RTGN,SDYCAF,1,0,GYKU,RPYA@gmail.com
LNJW,QLNWUL,0,0,VBBJ,TWRJ@gmail.com
DSLN,EQLBRT,1,1,FVXL,YPOO@gmail.com
AZDB,EFOJRD,0,0,IATZ,XIVU@gmail.com
IGOV,AJCHFD,1,0,URKK,EIYR@gmail.com
LYRY,AYPFUT,1,1,GSER,OITG@gmail.com
OWIQ,CDATXO,1,1,TVWH,EYTR@gmail.com
QDSB,TYJYOK,1,1,CWOX,KMWI@gmail.com
YNCW,MPVBCO,0,0,CBMG,IXPJ@gmail.com
DLEX,UAYIYO,0,1,LDPM,ZKZH@gmail.com
DDNJ,XLBBDD,1,0,IPWS,QUFF@gmail.com
UGGT,MLEVZG,1,0,HGVQ,HMGP@gmail.com
CTJT,YHGALR,0,0,CRSX,RFND@gmail.com
IJSL,TIRVIG,1,1,UTSS,PWPZ@gmail.com
YZLZ,ZWLNFD,1,0,YDNA,INJZ@gmail.com
SFNM,IZUULO,1,0,YJZG,BYJD@gmail.com
NGJE,JMLJCD,0,0,RIUL,MRVL@gmail.com
HZLD,RJFFWC,0,0,UJMT,EEOT@gmail.com
DXHH,OUBIKD,0,0,OQGM,BAUS@gmail.com
AVPU,AXHRSC,0,1,FBXU,GSTN@gmail.com
EIGX,EIFSHA,1,0,TPHT,XBAT@gmail.com
IONM,MGSRUB,0,0,YNGW,DWRX@gmail.com
OTMJ,QULIZJ,0,1,LRUM,EFMP@gmail.com
JSOT,PLCBZS,0,1,KMZE,JUVI@gmail.com
